gender,age,category,quantity,price
Female,49,Clothing,3,900.24
Male,46,Food & Beverage,1,5.23
Female,49,Food & Beverage,5,26.15
Male,59,Toys,2,71.68
Female,33,Souvenir,5,58.65
Male,23,Toys,4,143.36
Female,26,Shoes,3,1800.51
Female,38,Shoes,1,600.17
Female,35,Clothing,5,1500.4
Female,30,Souvenir,4,46.92
Female,36,Technology,4,4200
Male,48,Cosmetics,2,81.32
Female,58,Food & Beverage,3,15.69
Male,36,Toys,1,35.84
Female,39,Technology,1,1050
Female,19,Cosmetics,3,121.98
Male,67,Cosmetics,5,203.3
Female,67,Food & Beverage,3,15.69
Male,35,Clothing,1,300.08
Male,48,Clothing,5,1500.4
Male,25,Cosmetics,5,203.3
Male,35,Books,5,75.75
Male,49,Cosmetics,2,81.32
Female,69,Clothing,3,900.24
Female,27,Food & Beverage,1,5.23
Female,23,Books,3,45.45
Female,29,Books,4,60.6
Male,41,Cosmetics,2,81.32
Male,58,Clothing,3,900.24
Male,56,Shoes,4,2400.68
Male,37,Clothing,3,900.24
Female,26,Cosmetics,2,81.32
Male,33,Food & Beverage,5,26.15
Female,25,Food & Beverage,3,15.69
Female,45,Shoes,3,1800.51
Male,52,Shoes,4,2400.68
Female,50,Clothing,4,1200.32
Female,43,Clothing,1,300.08
Female,32,Cosmetics,5,203.3
Male,55,Clothing,3,900.24
Female,40,Souvenir,4,46.92
Male,26,Food & Beverage,2,10.46
Female,41,Cosmetics,1,40.66
Female,23,Books,3,45.45
Female,42,Toys,4,143.36
Female,32,Clothing,1,300.08
Female,26,Souvenir,3,35.19
Female,37,Cosmetics,5,203.3
Male,53,Clothing,5,1500.4
Male,29,Cosmetics,2,81.32
Female,32,Cosmetics,5,203.3
Female,44,Cosmetics,5,203.3
Male,50,Cosmetics,4,162.64
Female,53,Technology,2,2100
Female,29,Food & Beverage,5,26.15
Female,33,Shoes,1,600.17
Male,21,Shoes,1,600.17
Male,56,Food & Beverage,1,5.23
Female,64,Souvenir,5,58.65
Male,27,Clothing,4,1200.32
Female,30,Toys,5,179.2
Female,54,Clothing,5,1500.4
Female,49,Clothing,4,1200.32
Female,58,Cosmetics,2,81.32
Male,51,Books,2,30.3
Male,69,Food & Beverage,4,20.92
Male,46,Clothing,4,1200.32
Male,64,Cosmetics,4,162.64
Female,20,Food & Beverage,2,10.46
Male,49,Toys,4,143.36
Male,65,Clothing,2,600.16
Male,34,Technology,5,5250
Male,49,Shoes,4,2400.68
Female,23,Clothing,2,600.16
Male,40,Shoes,4,2400.68
Female,26,Toys,4,143.36
Female,47,Clothing,1,300.08
Male,33,Food & Beverage,1,5.23
Female,62,Shoes,1,600.17
Female,18,Clothing,2,600.16
Male,18,Clothing,1,300.08
Male,18,Souvenir,3,35.19
Male,38,Cosmetics,5,203.3
Female,42,Cosmetics,3,121.98
Female,60,Clothing,3,900.24
Female,37,Toys,5,179.2
Male,24,Shoes,4,2400.68
Male,20,Souvenir,1,11.73
Female,67,Food & Beverage,1,5.23
Male,59,Food & Beverage,4,20.92
Male,38,Cosmetics,1,40.66
Female,30,Cosmetics,1,40.66
Female,63,Cosmetics,3,121.98
Female,59,Shoes,1,600.17
Male,42,Clothing,3,900.24
Male,34,Shoes,1,600.17
Female,44,Food & Beverage,4,20.92
Male,33,Cosmetics,3,121.98
Male,42,Clothing,2,600.16
Male,28,Toys,2,71.68
Male,42,Clothing,5,1500.4
Female,64,Books,3,45.45
Male,32,Food & Beverage,3,15.69
Male,58,Shoes,2,1200.34
Male,53,Technology,1,1050
Male,44,Souvenir,4,46.92
Female,62,Clothing,3,900.24
Female,36,Clothing,4,1200.32
Male,52,Food & Beverage,4,20.92
Female,68,Food & Beverage,3,15.69
Female,45,Clothing,2,600.16
Male,18,Toys,4,143.36
Male,23,Food & Beverage,3,15.69
Female,66,Clothing,2,600.16
Female,47,Food & Beverage,1,5.23
Male,18,Books,4,60.6
Female,49,Cosmetics,3,121.98
Female,40,Cosmetics,5,203.3
Female,61,Clothing,2,600.16
Female,39,Toys,3,107.52
Male,18,Clothing,3,900.24
Male,61,Clothing,1,300.08
Male,38,Clothing,4,1200.32
Male,28,Souvenir,4,46.92
Male,29,Shoes,2,1200.34
Female,22,Clothing,4,1200.32
Female,47,Cosmetics,4,162.64
Female,68,Technology,1,1050
Female,59,Shoes,2,1200.34
Male,25,Books,3,45.45
Female,29,Toys,5,179.2
Male,47,Food & Beverage,4,20.92
Female,40,Food & Beverage,1,5.23
Female,43,Clothing,3,900.24
Female,41,Clothing,2,600.16
Female,40,Clothing,3,900.24
Female,26,Cosmetics,3,121.98
Male,30,Clothing,4,1200.32
Male,67,Toys,3,107.52
Female,43,Food & Beverage,2,10.46
Female,21,Shoes,2,1200.34
Male,55,Shoes,3,1800.51
Female,33,Cosmetics,3,121.98
Female,52,Clothing,1,300.08
Male,23,Cosmetics,3,121.98
Male,48,Food & Beverage,3,15.69
Male,66,Clothing,4,1200.32
Male,37,Clothing,1,300.08
Female,39,Books,3,45.45
Male,46,Toys,1,35.84
Female,38,Books,2,30.3
Male,41,Clothing,3,900.24
Female,49,Clothing,4,1200.32
Male,29,Toys,4,143.36
Female,68,Clothing,1,300.08
Female,19,Clothing,2,600.16
Male,25,Food & Beverage,2,10.46
Female,22,Clothing,1,300.08
Female,46,Clothing,1,300.08
Female,63,Technology,4,4200
Male,40,Toys,5,179.2
Female,28,Clothing,5,1500.4
Male,26,Clothing,1,300.08
Female,26,Clothing,5,1500.4
Female,30,Food & Beverage,5,26.15
Female,67,Toys,5,179.2
Female,36,Clothing,3,900.24
Male,67,Cosmetics,3,121.98
Male,36,Clothing,5,1500.4
Female,27,Clothing,4,1200.32
Male,31,Clothing,5,1500.4
Female,62,Clothing,3,900.24
Female,68,Clothing,1,300.08
Female,42,Shoes,3,1800.51
Male,53,Food & Beverage,4,20.92
Male,35,Shoes,4,2400.68
Male,67,Clothing,1,300.08
Female,32,Food & Beverage,2,10.46
Male,52,Clothing,3,900.24
Female,50,Clothing,4,1200.32
Female,39,Toys,4,143.36
Female,59,Clothing,5,1500.4
Male,45,Technology,5,5250
Male,33,Technology,1,1050
Female,52,Food & Beverage,5,26.15
Female,35,Food & Beverage,3,15.69
Female,42,Cosmetics,3,121.98
Female,50,Clothing,1,300.08
Male,29,Toys,4,143.36
Female,69,Toys,1,35.84
Female,59,Clothing,4,1200.32
Male,37,Clothing,3,900.24
Female,66,Food & Beverage,3,15.69
Male,38,Clothing,5,1500.4
Male,48,Clothing,1,300.08
Female,40,Cosmetics,5,203.3
Male,32,Clothing,5,1500.4
Male,18,Shoes,1,600.17
Male,49,Clothing,5,1500.4
Male,41,Clothing,5,1500.4
Female,39,Cosmetics,5,203.3
Female,59,Food & Beverage,5,26.15
Female,62,Clothing,4,1200.32
Male,66,Food & Beverage,3,15.69
Male,44,Technology,3,3150
Female,64,Shoes,5,3000.85
Male,48,Toys,1,35.84
Female,64,Clothing,3,900.24
Female,24,Clothing,3,900.24
Male,25,Cosmetics,3,121.98
Male,37,Shoes,1,600.17
Female,67,Toys,1,35.84
Female,39,Clothing,5,1500.4
Male,44,Cosmetics,4,162.64
Female,64,Shoes,4,2400.68
Female,19,Cosmetics,4,162.64
Male,31,Cosmetics,2,81.32
Female,41,Food & Beverage,1,5.23
Female,46,Food & Beverage,5,26.15
Male,33,Clothing,3,900.24
Female,45,Books,5,75.75
Male,33,Cosmetics,5,203.3
Male,66,Toys,5,179.2
Male,30,Clothing,4,1200.32
Female,60,Books,1,15.15
Male,41,Clothing,1,300.08
Female,51,Food & Beverage,4,20.92
Male,39,Clothing,2,600.16
Female,58,Food & Beverage,1,5.23
Male,34,Cosmetics,3,121.98
Female,54,Shoes,4,2400.68
Female,33,Food & Beverage,5,26.15
Female,28,Clothing,4,1200.32
Male,42,Clothing,5,1500.4
Female,46,Clothing,2,600.16
Male,48,Clothing,2,600.16
Female,28,Cosmetics,4,162.64
Male,30,Shoes,2,1200.34
Female,49,Shoes,4,2400.68
Female,29,Clothing,5,1500.4
Female,42,Clothing,2,600.16
Female,54,Cosmetics,1,40.66
Female,26,Clothing,1,300.08
Female,63,Technology,4,4200
Male,55,Books,3,45.45
Female,31,Food & Beverage,5,26.15
Male,27,Cosmetics,5,203.3
Female,56,Clothing,4,1200.32
Female,19,Shoes,3,1800.51
Female,62,Books,5,75.75
Female,56,Clothing,2,600.16
Female,38,Clothing,1,300.08
Male,36,Food & Beverage,5,26.15
Male,28,Toys,5,179.2
Female,55,Cosmetics,2,81.32
Female,52,Food & Beverage,4,20.92
Female,46,Food & Beverage,5,26.15
Female,61,Shoes,5,3000.85
Male,56,Clothing,2,600.16
Male,58,Food & Beverage,4,20.92
Male,40,Shoes,5,3000.85
Female,45,Clothing,2,600.16
Male,29,Clothing,4,1200.32
Female,30,Toys,3,107.52
Male,60,Cosmetics,4,162.64
Female,42,Toys,5,179.2
Female,36,Clothing,2,600.16
Female,21,Shoes,1,600.17
Male,57,Souvenir,2,23.46
Male,64,Clothing,4,1200.32
Female,19,Cosmetics,5,203.3
Male,60,Food & Beverage,1,5.23
Female,50,Clothing,1,300.08
Female,30,Food & Beverage,3,15.69
Female,44,Clothing,2,600.16
Female,51,Books,1,15.15
Male,39,Food & Beverage,1,5.23
Female,18,Clothing,3,900.24
Female,23,Clothing,2,600.16
Female,38,Souvenir,4,46.92
Male,60,Souvenir,5,58.65
Male,32,Clothing,5,1500.4
Male,49,Cosmetics,2,81.32
Female,52,Food & Beverage,1,5.23
Female,22,Toys,5,179.2
Female,62,Clothing,1,300.08
Female,31,Toys,1,35.84
Female,67,Toys,5,179.2
Female,35,Technology,4,4200
Female,43,Clothing,5,1500.4
Male,51,Cosmetics,1,40.66
Female,36,Shoes,4,2400.68
Female,46,Food & Beverage,1,5.23
Male,50,Clothing,2,600.16
Female,43,Cosmetics,4,162.64
Male,30,Clothing,5,1500.4
Male,45,Clothing,5,1500.4
Female,58,Cosmetics,4,162.64
Female,51,Food & Beverage,3,15.69
Female,22,Clothing,2,600.16
Male,43,Clothing,2,600.16
Male,49,Shoes,5,3000.85
Male,33,Toys,5,179.2
Male,25,Cosmetics,3,121.98
Male,40,Souvenir,3,35.19
Female,22,Cosmetics,1,40.66
Female,45,Cosmetics,3,121.98
Female,40,Shoes,1,600.17
Male,44,Shoes,3,1800.51
Female,49,Shoes,1,600.17
Female,25,Souvenir,2,23.46
Female,54,Shoes,3,1800.51
Male,57,Clothing,3,900.24
Female,36,Clothing,3,900.24
Female,56,Clothing,5,1500.4
Female,47,Toys,1,35.84
Female,47,Cosmetics,2,81.32
Male,59,Toys,1,35.84
Male,32,Clothing,4,1200.32
Female,68,Clothing,4,1200.32
Female,35,Clothing,5,1500.4
Female,19,Clothing,3,900.24
Female,24,Clothing,3,900.24
Female,53,Technology,2,2100
Female,53,Cosmetics,3,121.98
Male,51,Toys,2,71.68
Male,34,Books,2,30.3
Female,57,Cosmetics,2,81.32
Female,69,Food & Beverage,4,20.92
Female,56,Books,3,45.45
Female,24,Books,1,15.15
Female,26,Shoes,2,1200.34
Male,57,Food & Beverage,4,20.92
Male,57,Clothing,5,1500.4
Female,20,Clothing,5,1500.4
Female,52,Food & Beverage,2,10.46
Female,66,Souvenir,2,23.46
Female,56,Technology,3,3150
Male,68,Shoes,1,600.17
Female,27,Food & Beverage,2,10.46
Male,61,Clothing,1,300.08
Male,23,Technology,3,3150
Female,65,Clothing,1,300.08
Male,19,Clothing,4,1200.32
Female,24,Shoes,3,1800.51
Female,60,Food & Beverage,5,26.15
Male,50,Cosmetics,1,40.66
Female,19,Shoes,4,2400.68
Female,22,Cosmetics,1,40.66
Female,46,Technology,2,2100
Female,31,Clothing,3,900.24
Male,23,Cosmetics,3,121.98
Male,54,Books,1,15.15
Female,37,Clothing,2,600.16
Male,66,Food & Beverage,4,20.92
Female,21,Clothing,3,900.24
Male,60,Shoes,1,600.17
Male,41,Souvenir,3,35.19
Female,57,Cosmetics,5,203.3
Female,30,Clothing,2,600.16
Male,58,Clothing,3,900.24
Female,19,Clothing,2,600.16
Male,18,Cosmetics,5,203.3
Male,69,Clothing,3,900.24
Male,46,Food & Beverage,3,15.69
Female,41,Books,5,75.75
Female,48,Shoes,5,3000.85
Female,66,Toys,3,107.52
Male,18,Toys,2,71.68
Female,37,Technology,1,1050
Male,63,Clothing,1,300.08
Female,24,Souvenir,4,46.92
Female,51,Technology,3,3150
Female,23,Food & Beverage,5,26.15
Female,57,Souvenir,1,11.73
Male,61,Books,2,30.3
Male,30,Clothing,2,600.16
Female,47,Souvenir,5,58.65
Female,21,Cosmetics,5,203.3
Male,58,Clothing,4,1200.32
Male,33,Toys,2,71.68
Female,53,Food & Beverage,3,15.69
Male,54,Cosmetics,2,81.32
Male,54,Food & Beverage,5,26.15
Female,63,Shoes,5,3000.85
Female,38,Souvenir,5,58.65
Female,42,Clothing,2,600.16
Female,32,Food & Beverage,2,10.46
Male,40,Shoes,2,1200.34
Female,60,Cosmetics,3,121.98
Female,33,Clothing,5,1500.4
Female,50,Clothing,1,300.08
Female,34,Clothing,1,300.08
Female,34,Toys,3,107.52
Female,58,Clothing,4,1200.32
Female,51,Food & Beverage,1,5.23
Male,30,Clothing,2,600.16
Male,65,Clothing,2,600.16
Female,40,Food & Beverage,2,10.46
Male,38,Food & Beverage,2,10.46
Male,37,Food & Beverage,3,15.69
Female,18,Food & Beverage,1,5.23
Female,24,Cosmetics,3,121.98
Female,57,Clothing,1,300.08
Female,31,Books,3,45.45
Female,27,Clothing,1,300.08
Female,52,Cosmetics,3,121.98
Female,37,Clothing,1,300.08
Male,50,Cosmetics,3,121.98
Female,39,Cosmetics,1,40.66
Female,40,Clothing,1,300.08
Female,20,Technology,3,3150
Male,35,Food & Beverage,1,5.23
Female,56,Clothing,3,900.24
Male,40,Toys,4,143.36
Male,44,Books,1,15.15
Male,55,Toys,3,107.52
Female,26,Toys,3,107.52
Female,57,Food & Beverage,4,20.92
Female,27,Clothing,5,1500.4
Female,55,Books,3,45.45
Female,29,Clothing,2,600.16
Female,30,Clothing,3,900.24
Male,46,Books,2,30.3
Female,65,Books,5,75.75
Female,65,Cosmetics,5,203.3
Female,35,Food & Beverage,1,5.23
Female,52,Cosmetics,5,203.3
Male,62,Toys,5,179.2
Female,59,Clothing,3,900.24
Male,65,Clothing,2,600.16
Female,43,Books,5,75.75
Male,34,Clothing,3,900.24
Female,57,Cosmetics,5,203.3
Male,30,Toys,2,71.68
Female,52,Toys,2,71.68
Male,62,Cosmetics,2,81.32
Male,42,Cosmetics,1,40.66
Female,52,Clothing,5,1500.4
Female,63,Food & Beverage,3,15.69
Male,38,Souvenir,1,11.73
Female,53,Clothing,2,600.16
Male,45,Technology,1,1050
Male,58,Toys,3,107.52
Female,18,Clothing,1,300.08
Female,62,Clothing,2,600.16
Female,43,Clothing,5,1500.4
Male,29,Technology,3,3150
Male,22,Books,4,60.6
Female,55,Food & Beverage,4,20.92
Female,63,Food & Beverage,2,10.46
Female,41,Shoes,1,600.17
Male,30,Food & Beverage,5,26.15
Female,19,Books,5,75.75
Male,36,Clothing,4,1200.32
Female,52,Cosmetics,5,203.3
Female,52,Clothing,1,300.08
Female,20,Shoes,1,600.17
Male,64,Clothing,4,1200.32
Female,46,Clothing,4,1200.32
Female,62,Toys,5,179.2
Male,39,Food & Beverage,3,15.69
Male,18,Clothing,5,1500.4
Female,53,Cosmetics,5,203.3
Male,50,Toys,2,71.68
Female,57,Technology,1,1050
Male,65,Food & Beverage,5,26.15
Male,56,Clothing,1,300.08
Female,51,Clothing,5,1500.4
Female,62,Technology,2,2100
Male,51,Clothing,2,600.16
Male,19,Shoes,2,1200.34
Female,28,Clothing,5,1500.4
Male,56,Technology,2,2100
Female,47,Books,1,15.15
Male,62,Cosmetics,2,81.32
Male,50,Cosmetics,3,121.98
Female,31,Toys,4,143.36
Male,52,Toys,5,179.2
Male,65,Food & Beverage,3,15.69
Male,68,Shoes,4,2400.68
Male,60,Food & Beverage,1,5.23
Female,66,Food & Beverage,1,5.23
Female,32,Food & Beverage,2,10.46
Female,44,Food & Beverage,3,15.69
Male,65,Food & Beverage,2,10.46
Female,19,Cosmetics,2,81.32
Male,27,Clothing,5,1500.4
Female,46,Shoes,5,3000.85
Female,31,Toys,1,35.84
Female,55,Clothing,3,900.24
Male,60,Cosmetics,5,203.3
Female,67,Food & Beverage,5,26.15
Male,39,Clothing,4,1200.32
Male,41,Food & Beverage,3,15.69
Male,34,Clothing,5,1500.4
Male,38,Toys,4,143.36
Male,48,Clothing,5,1500.4
Female,39,Food & Beverage,4,20.92
Male,43,Clothing,2,600.16
Female,50,Technology,1,1050
Female,42,Toys,4,143.36
Male,28,Clothing,1,300.08
Female,31,Clothing,5,1500.4
Female,37,Shoes,5,3000.85
Male,65,Clothing,3,900.24
Female,30,Souvenir,2,23.46
Male,46,Cosmetics,2,81.32
Male,62,Toys,5,179.2
Male,61,Clothing,3,900.24
Female,25,Food & Beverage,5,26.15
Male,54,Cosmetics,4,162.64
Female,42,Books,2,30.3
Male,49,Food & Beverage,5,26.15
Male,55,Cosmetics,2,81.32
Female,48,Clothing,5,1500.4
Male,41,Clothing,2,600.16
Male,38,Shoes,5,3000.85
Female,27,Clothing,3,900.24
Female,40,Food & Beverage,2,10.46
Female,20,Clothing,2,600.16
Male,60,Clothing,5,1500.4
Male,33,Clothing,4,1200.32
Female,65,Toys,2,71.68
Female,39,Souvenir,2,23.46
Female,22,Shoes,1,600.17
Female,61,Clothing,5,1500.4
Female,55,Clothing,5,1500.4
Female,25,Clothing,3,900.24
Male,43,Shoes,5,3000.85
Female,41,Clothing,1,300.08
Male,51,Technology,2,2100
Male,53,Food & Beverage,2,10.46
Male,41,Clothing,3,900.24
Female,53,Clothing,2,600.16
Female,29,Shoes,4,2400.68
Female,59,Clothing,3,900.24
Female,56,Shoes,3,1800.51
Male,38,Clothing,5,1500.4
Male,62,Clothing,2,600.16
Female,44,Clothing,2,600.16
Female,22,Shoes,2,1200.34
Female,58,Toys,5,179.2
Female,52,Clothing,2,600.16
Female,40,Toys,1,35.84
Female,44,Technology,5,5250
Female,69,Technology,5,5250
Female,59,Souvenir,5,58.65
Male,20,Souvenir,4,46.92
Male,46,Toys,1,35.84
Female,44,Toys,5,179.2
Male,50,Shoes,1,600.17
Male,37,Food & Beverage,5,26.15
Female,36,Cosmetics,3,121.98
Female,18,Cosmetics,5,203.3
Female,28,Toys,4,143.36
Female,44,Shoes,5,3000.85
Female,65,Clothing,2,600.16
Male,34,Food & Beverage,2,10.46
Female,56,Food & Beverage,4,20.92
Male,24,Technology,2,2100
Male,63,Clothing,3,900.24
Female,26,Souvenir,2,23.46
Female,28,Toys,1,35.84
Female,62,Technology,4,4200
Female,57,Food & Beverage,3,15.69
Female,55,Toys,1,35.84
Male,55,Shoes,2,1200.34
Male,53,Toys,4,143.36
Female,37,Shoes,5,3000.85
Male,37,Food & Beverage,4,20.92
Female,53,Food & Beverage,1,5.23
Female,27,Clothing,1,300.08
Male,22,Cosmetics,1,40.66
Male,47,Toys,3,107.52
Female,24,Clothing,3,900.24
Male,68,Clothing,1,300.08
Female,41,Toys,2,71.68
Male,35,Food & Beverage,5,26.15
Female,50,Clothing,3,900.24
Male,52,Shoes,1,600.17
Female,37,Clothing,1,300.08
Female,35,Food & Beverage,3,15.69
Male,39,Food & Beverage,5,26.15
Female,45,Food & Beverage,3,15.69
Male,59,Food & Beverage,2,10.46
Female,26,Clothing,5,1500.4
Male,64,Books,1,15.15
Male,53,Clothing,1,300.08
Female,28,Cosmetics,2,81.32
Male,33,Shoes,1,600.17
Female,51,Clothing,4,1200.32
Female,33,Technology,5,5250
Female,53,Food & Beverage,4,20.92
Female,48,Clothing,2,600.16
Female,57,Clothing,5,1500.4
Female,28,Souvenir,1,11.73
Male,38,Food & Beverage,1,5.23
Male,68,Clothing,4,1200.32
Male,56,Clothing,2,600.16
Female,24,Food & Beverage,4,20.92
Female,60,Toys,4,143.36
Female,65,Food & Beverage,2,10.46
Male,60,Clothing,3,900.24
Female,19,Food & Beverage,4,20.92
Male,26,Cosmetics,4,162.64
Female,56,Books,3,45.45
Female,38,Technology,1,1050
Female,24,Books,4,60.6
Male,54,Shoes,1,600.17
Female,43,Clothing,4,1200.32
Female,29,Clothing,2,600.16
Female,37,Technology,5,5250
Male,61,Food & Beverage,4,20.92
Female,20,Shoes,2,1200.34
Male,41,Technology,4,4200
Female,37,Cosmetics,1,40.66
Male,34,Clothing,3,900.24
Male,67,Cosmetics,5,203.3
Female,49,Cosmetics,3,121.98
Female,61,Souvenir,4,46.92
Female,58,Shoes,2,1200.34
Female,45,Souvenir,1,11.73
Male,46,Cosmetics,2,81.32
Female,34,Clothing,5,1500.4
Female,52,Clothing,4,1200.32
Female,67,Food & Beverage,2,10.46
Male,51,Clothing,2,600.16
Female,30,Clothing,2,600.16
Female,43,Clothing,4,1200.32
Female,50,Cosmetics,2,81.32
Female,52,Food & Beverage,2,10.46
Male,26,Technology,3,3150
Male,63,Cosmetics,3,121.98
Male,21,Food & Beverage,4,20.92
Female,37,Food & Beverage,2,10.46
Female,64,Toys,3,107.52
Male,66,Toys,2,71.68
Male,63,Toys,3,107.52
Female,23,Souvenir,4,46.92
Female,61,Shoes,3,1800.51
Female,44,Technology,3,3150
Female,25,Shoes,4,2400.68
Female,26,Cosmetics,3,121.98
Male,36,Food & Beverage,1,5.23
Male,28,Shoes,4,2400.68
Female,55,Shoes,4,2400.68
Female,61,Clothing,3,900.24
Male,32,Clothing,5,1500.4
Male,51,Cosmetics,1,40.66
Female,44,Books,5,75.75
Female,55,Toys,1,35.84
Female,62,Souvenir,1,11.73
Male,18,Clothing,3,900.24
Male,55,Shoes,5,3000.85
Male,62,Toys,2,71.68
Female,23,Clothing,3,900.24
Male,39,Clothing,3,900.24
Male,60,Toys,1,35.84
Female,27,Shoes,1,600.17
Female,25,Shoes,1,600.17
Male,49,Food & Beverage,4,20.92
Male,47,Books,3,45.45
Female,23,Food & Beverage,3,15.69
Male,49,Toys,2,71.68
Male,28,Food & Beverage,4,20.92
Female,63,Cosmetics,2,81.32
Male,18,Shoes,4,2400.68
Male,35,Food & Beverage,3,15.69
Female,51,Clothing,4,1200.32
Female,54,Shoes,5,3000.85
Male,30,Clothing,5,1500.4
Female,55,Technology,4,4200
Female,25,Cosmetics,4,162.64
Male,32,Souvenir,1,11.73
Female,53,Food & Beverage,3,15.69
Male,61,Food & Beverage,3,15.69
Female,27,Food & Beverage,5,26.15
Male,28,Clothing,4,1200.32
Male,49,Clothing,1,300.08
Female,30,Clothing,1,300.08
Female,66,Clothing,4,1200.32
Female,51,Food & Beverage,3,15.69
Female,47,Toys,2,71.68
Male,23,Cosmetics,3,121.98
Female,53,Books,5,75.75
Male,24,Clothing,5,1500.4
Male,45,Clothing,4,1200.32
Male,41,Clothing,1,300.08
Female,40,Cosmetics,3,121.98
Male,22,Clothing,1,300.08
Female,23,Clothing,4,1200.32
Female,21,Toys,1,35.84
Female,64,Clothing,1,300.08
Male,42,Souvenir,1,11.73
Male,63,Technology,2,2100
Female,28,Clothing,5,1500.4
Female,54,Clothing,2,600.16
Male,68,Food & Beverage,4,20.92
Male,33,Cosmetics,1,40.66
Female,40,Food & Beverage,5,26.15
Female,62,Toys,1,35.84
Male,34,Clothing,5,1500.4
Male,33,Clothing,2,600.16
Female,44,Toys,1,35.84
Male,37,Clothing,1,300.08
Female,62,Clothing,1,300.08
Male,23,Clothing,4,1200.32
Female,46,Clothing,1,300.08
Female,41,Toys,4,143.36
Male,45,Clothing,1,300.08
Female,48,Toys,2,71.68
Female,48,Souvenir,1,11.73
Male,36,Food & Beverage,5,26.15
Female,49,Cosmetics,4,162.64
Male,44,Food & Beverage,4,20.92
Female,31,Books,5,75.75
Female,46,Souvenir,4,46.92
Female,65,Technology,1,1050
Female,47,Cosmetics,3,121.98
Male,44,Clothing,4,1200.32
Female,28,Shoes,1,600.17
Male,64,Food & Beverage,4,20.92
Male,25,Clothing,5,1500.4
Female,67,Books,1,15.15
Female,28,Toys,1,35.84
Male,35,Food & Beverage,1,5.23
Female,68,Clothing,4,1200.32
Female,60,Toys,4,143.36
Female,28,Food & Beverage,1,5.23
Female,65,Food & Beverage,3,15.69
Male,31,Toys,5,179.2
Male,68,Toys,4,143.36
Female,23,Toys,3,107.52
Female,49,Books,3,45.45
Male,25,Clothing,4,1200.32
Male,42,Clothing,2,600.16
Female,57,Books,1,15.15
Female,61,Food & Beverage,5,26.15
Female,61,Clothing,5,1500.4
Male,66,Clothing,5,1500.4
Female,29,Food & Beverage,5,26.15
Male,62,Cosmetics,2,81.32
Female,23,Cosmetics,3,121.98
Male,47,Cosmetics,4,162.64
Female,36,Toys,5,179.2
Male,22,Clothing,1,300.08
Female,18,Clothing,4,1200.32
Male,65,Clothing,4,1200.32
Female,26,Cosmetics,4,162.64
Male,60,Clothing,5,1500.4
Female,42,Souvenir,1,11.73
Female,19,Clothing,3,900.24
Male,33,Toys,4,143.36
Female,41,Toys,3,107.52
Female,32,Clothing,3,900.24
Male,68,Toys,1,35.84
Female,46,Cosmetics,2,81.32
